CustomerID,LastPurchase,FirstPurchase,TotalOrders,Revenue,CustomerAge,DaysSinceLastPurchase,Churn,Segment
17256.0,2011-08-24 13:30:00,2011-01-31 14:53:00,2,240.0,311,106,1,At Risk
17259.0,2011-07-14 15:01:00,2010-12-06 12:55:00,2,603.37,367,147,1,At Risk
17262.0,2011-10-18 12:56:00,2010-12-08 13:30:00,5,1253.3600000000001,365,51,0,Others
17263.0,2011-05-15 14:32:00,2011-05-15 14:32:00,1,63.440000000000005,207,207,1,At Risk
17265.0,2011-07-24 10:49:00,2011-06-12 12:00:00,2,562.9,180,138,1,At Risk
17266.0,2011-12-07 14:12:00,2011-07-15 11:57:00,3,310.64,147,1,0,Loyal Customers
17267.0,2011-08-04 17:22:00,2011-08-04 17:19:00,2,317.62,126,126,1,At Risk
17268.0,2011-08-24 10:06:00,2011-04-08 13:20:00,4,763.64,244,107,1,At Risk
17272.0,2011-10-28 16:37:00,2011-03-22 12:05:00,4,2148.63,262,41,0,Others
17274.0,2011-11-04 13:16:00,2011-11-04 13:16:00,1,111.98,34,34,0,Others
17277.0,2011-04-26 12:47:00,2011-01-21 12:37:00,2,1065.3500000000001,322,227,1,At Risk
17278.0,2011-04-12 13:10:00,2011-04-12 13:10:00,1,246.04000000000002,240,240,1,At Risk
17279.0,2011-10-13 11:58:00,2011-10-13 11:58:00,1,187.82999999999998,57,57,0,Others
17282.0,2011-08-01 14:29:00,2011-02-13 11:36:00,3,1703.41,299,129,1,At Risk
17284.0,2011-10-10 14:38:00,2011-01-07 14:31:00,6,1652.58,335,59,0,Others
17286.0,2011-11-18 12:47:00,2011-11-18 12:47:00,1,153.92,21,21,0,Potential Loyalist
17287.0,2011-11-13 13:27:00,2010-12-02 12:22:00,7,1064.11,372,25,0,Loyal Customers
17288.0,2011-11-30 16:09:00,2010-12-16 13:33:00,7,1419.73,357,8,0,Loyal Customers
17289.0,2011-11-08 12:01:00,2011-06-12 13:51:00,3,944.41,179,31,0,Loyal Customers
17290.0,2011-12-06 12:38:00,2011-11-23 15:53:00,2,525.24,15,3,0,Potential Loyalist
17291.0,2011-02-04 13:04:00,2011-02-04 13:04:00,1,550.8000000000001,307,307,1,At Risk
17293.0,2011-12-01 14:37:00,2010-12-13 14:55:00,9,1875.11,360,7,0,Loyal Customers
17295.0,2011-11-11 10:49:00,2011-10-06 12:22:00,3,556.95,64,28,0,Loyal Customers
17297.0,2011-11-22 14:43:00,2011-11-22 14:43:00,1,131.78,16,16,0,Potential Loyalist
17298.0,2011-08-30 16:43:00,2011-08-07 12:21:00,2,498.42,124,100,1,At Risk
17299.0,2011-11-28 12:01:00,2011-06-19 16:04:00,4,669.11,172,11,0,Loyal Customers
17301.0,2011-11-18 13:43:00,2011-11-18 13:43:00,1,197.63,20,20,0,Potential Loyalist
17302.0,2011-11-25 09:36:00,2011-02-07 10:14:00,5,1135.63,305,14,0,Loyal Customers
17303.0,2010-12-13 13:32:00,2010-12-13 13:32:00,1,250.04,360,360,1,At Risk
17306.0,2011-11-29 12:14:00,2010-12-21 13:34:00,19,8631.31,352,10,0,Champions
17309.0,2011-09-05 15:20:00,2011-09-05 15:20:00,1,82.75,94,94,1,At Risk
17311.0,2011-09-22 14:11:00,2011-01-27 10:56:00,2,1384.85,316,77,0,At Risk
17312.0,2011-07-24 11:52:00,2011-07-03 13:12:00,3,644.3,158,138,1,At Risk
17313.0,2011-11-08 15:45:00,2011-11-08 15:45:00,1,2328.84,30,30,0,Potential Loyalist
17314.0,2011-11-15 09:41:00,2011-01-31 11:25:00,8,2527.92,312,24,0,Loyal Customers
17315.0,2011-12-08 12:15:00,2010-12-17 12:24:00,38,6292.26,357,1,0,Champions
17317.0,2011-10-24 17:19:00,2011-09-11 12:45:00,3,2600.34,89,45,0,Others
17320.0,2011-08-31 13:31:00,2010-12-06 15:38:00,3,1200.6200000000001,367,99,1,At Risk
17321.0,2011-12-01 13:41:00,2011-10-03 11:34:00,2,700.86,67,7,0,Potential Loyalist
17323.0,2011-11-24 17:29:00,2011-02-20 14:38:00,7,921.0699999999999,291,14,0,Loyal Customers
17324.0,2011-11-22 10:34:00,2010-12-08 12:45:00,4,990.23,366,17,0,Loyal Customers
17325.0,2011-03-04 13:09:00,2011-03-04 13:09:00,1,96.8,279,279,1,At Risk
17329.0,2011-11-25 14:24:00,2011-01-28 15:29:00,2,523.11,314,13,0,Potential Loyalist
17330.0,2011-11-17 08:56:00,2011-10-03 11:26:00,2,363.9,67,22,0,Potential Loyalist
17331.0,2011-08-08 11:55:00,2011-08-08 11:55:00,1,175.2,123,123,1,At Risk
17333.0,2011-09-15 10:11:00,2011-09-15 10:11:00,1,494.25,85,85,0,At Risk
17334.0,2011-02-10 14:59:00,2011-02-04 09:03:00,2,307.02000000000004,308,301,1,At Risk
17337.0,2011-07-11 14:55:00,2011-02-02 17:06:00,4,2027.8700000000001,309,150,1,At Risk
17338.0,2011-11-22 14:23:00,2010-12-13 12:57:00,8,6643.93,360,16,0,Loyal Customers
17339.0,2011-09-06 13:29:00,2010-12-09 14:44:00,2,243.36,364,93,1,At Risk
17340.0,2011-11-10 10:45:00,2010-12-08 15:56:00,11,12353.29,365,29,0,Loyal Customers
17341.0,2011-07-06 12:33:00,2010-12-08 12:46:00,3,781.36,366,156,1,At Risk
17343.0,2010-12-19 15:07:00,2010-12-19 15:07:00,1,193.64,354,354,1,At Risk
17344.0,2011-10-24 12:56:00,2011-10-24 12:56:00,1,160.57,45,45,0,Others
17345.0,2011-11-24 15:03:00,2011-05-27 12:26:00,4,537.74,196,14,0,Loyal Customers
17346.0,2011-12-06 12:18:00,2010-12-01 14:34:00,15,2676.56,372,3,0,Champions
17347.0,2011-09-14 13:12:00,2011-09-14 13:12:00,1,228.96,85,85,0,At Risk
17348.0,2011-11-25 11:25:00,2011-02-15 10:49:00,5,1159.52,297,14,0,Loyal Customers
17349.0,2011-06-13 14:29:00,2011-06-13 14:29:00,1,110.75,178,178,1,At Risk
17350.0,2011-12-01 15:47:00,2011-10-19 16:05:00,4,1286.07,50,7,0,Loyal Customers
17351.0,2011-11-03 18:45:00,2011-03-11 16:05:00,3,587.15,272,35,0,Others
17353.0,2011-08-02 17:19:00,2011-07-08 16:17:00,2,1740.0,153,128,1,At Risk
17354.0,2011-10-20 10:34:00,2011-10-20 10:34:00,1,1393.06,50,50,0,Others
17356.0,2011-02-01 11:07:00,2011-02-01 11:07:00,1,178.22,311,311,1,At Risk
17357.0,2011-11-15 16:30:00,2011-11-15 16:29:00,2,388.14,23,23,0,Potential Loyalist
17358.0,2011-02-09 16:57:00,2010-12-19 14:16:00,2,365.85,354,302,1,At Risk
17359.0,2011-11-28 14:37:00,2011-11-28 14:37:00,1,127.86,10,10,0,Potential Loyalist
17360.0,2011-11-22 13:11:00,2011-06-08 17:09:00,3,585.79,183,16,0,Loyal Customers
17361.0,2011-10-21 15:43:00,2011-02-21 09:55:00,3,488.2,291,48,0,Others
17362.0,2011-04-14 14:43:00,2011-02-03 10:26:00,2,312.23,309,238,1,At Risk
17364.0,2011-12-09 09:00:00,2011-01-12 16:57:00,11,4481.18,330,0,0,Champions
17365.0,2011-11-27 12:13:00,2011-01-11 12:11:00,8,4801.56,332,12,0,Champions
17367.0,2011-04-15 14:21:00,2011-04-15 14:21:00,1,168.4,237,237,1,At Risk
17368.0,2011-11-16 15:26:00,2011-01-06 11:57:00,8,1912.67,337,22,0,Loyal Customers
17370.0,2011-09-28 10:14:00,2011-06-23 11:50:00,4,446.18,169,72,0,At Risk
17371.0,2011-11-22 13:30:00,2010-12-13 15:20:00,3,423.89,360,16,0,Loyal Customers
17372.0,2011-10-30 11:37:00,2010-12-12 12:00:00,8,1342.68,362,40,0,Others
17373.0,2011-10-30 15:28:00,2011-01-31 11:46:00,4,646.92,312,39,0,Others
17374.0,2011-05-05 09:05:00,2011-03-03 12:53:00,2,495.77,280,218,1,At Risk
17375.0,2011-05-24 15:45:00,2010-12-13 15:16:00,3,400.1,360,198,1,At Risk
17376.0,2011-09-30 12:36:00,2011-02-01 14:12:00,2,203.2,310,70,0,Others
17377.0,2011-11-16 11:17:00,2010-12-01 12:35:00,20,4100.92,373,23,0,Loyal Customers
17379.0,2011-11-28 13:56:00,2011-11-28 13:56:00,1,404.66,10,10,0,Potential Loyalist
17381.0,2011-12-01 11:59:00,2010-12-02 12:58:00,29,20275.61,371,8,0,Champions
17382.0,2011-10-05 13:05:00,2011-10-05 13:05:00,1,65.4,64,64,0,Others
17383.0,2011-12-05 17:36:00,2011-12-05 17:36:00,1,199.29,3,3,0,Potential Loyalist
17384.0,2011-11-20 15:48:00,2011-05-04 16:07:00,2,336.4,218,18,0,Potential Loyalist
17385.0,2011-11-25 11:02:00,2011-11-25 11:02:00,1,261.11,14,14,0,Potential Loyalist
17386.0,2011-12-02 11:28:00,2011-06-27 12:11:00,6,2686.42,165,7,0,Champions
17387.0,2011-11-20 11:00:00,2011-11-06 11:25:00,2,784.11,33,19,0,Potential Loyalist
17388.0,2011-09-23 10:31:00,2011-02-25 12:28:00,4,1259.56,287,77,0,At Risk
17389.0,2011-12-09 09:38:00,2011-01-12 15:48:00,34,31833.68,330,0,0,Champions
17391.0,2011-06-29 09:58:00,2011-06-28 12:21:00,2,508.8,164,163,1,At Risk
17392.0,2011-02-06 12:48:00,2010-12-16 19:04:00,2,457.91,357,306,1,At Risk
17394.0,2011-05-04 13:22:00,2011-05-04 13:22:00,1,203.86999999999998,218,218,1,At Risk
17396.0,2011-10-31 14:12:00,2010-12-03 09:45:00,8,7330.8,371,38,0,Others
17397.0,2011-11-17 14:08:00,2011-11-17 13:58:00,2,696.41,21,21,0,Potential Loyalist
17398.0,2011-08-17 09:48:00,2011-03-29 13:04:00,3,653.38,254,114,1,At Risk
17400.0,2011-08-05 15:38:00,2010-12-21 17:16:00,5,2129.96,352,125,1,At Risk
17402.0,2011-12-05 10:15:00,2010-12-05 13:53:00,13,2633.85,368,4,0,Champions
17403.0,2011-11-03 15:18:00,2011-11-03 15:18:00,1,281.62,35,35,0,Others
17404.0,2011-12-05 16:26:00,2010-12-14 13:28:00,15,31906.82,359,3,0,Champions
17405.0,2011-12-08 17:12:00,2011-07-12 14:17:00,3,1031.41,149,0,0,Loyal Customers
17406.0,2011-01-10 15:07:00,2010-12-08 10:35:00,3,2200.42,366,332,1,At Risk
17408.0,2011-06-29 12:53:00,2011-06-29 12:53:00,1,32.65,162,162,1,At Risk
17409.0,2011-06-08 10:36:00,2011-04-05 16:42:00,2,771.85,247,184,1,At Risk
17410.0,2011-11-23 15:46:00,2011-05-08 15:21:00,5,1214.72,214,15,0,Loyal Customers
17411.0,2011-11-27 14:25:00,2011-03-23 13:44:00,3,778.94,260,11,0,Loyal Customers
17412.0,2011-12-07 11:36:00,2010-12-02 16:29:00,7,1258.06,371,2,0,Loyal Customers
17414.0,2011-10-27 12:13:00,2011-06-08 11:43:00,2,778.0,184,43,0,Others
17415.0,2011-09-21 12:50:00,2011-09-21 12:50:00,1,507.84,79,79,0,At Risk
17416.0,2011-11-10 12:47:00,2011-03-03 13:45:00,7,6893.42,280,29,0,Loyal Customers
17418.0,2011-10-28 13:00:00,2011-01-20 11:39:00,2,463.46000000000004,323,41,0,Others
17419.0,2011-11-28 13:47:00,2010-12-07 15:03:00,12,4226.57,366,10,0,Champions
17420.0,2011-10-20 14:52:00,2010-12-01 09:56:00,3,598.83,373,49,0,Others
17422.0,2011-11-23 13:27:00,2011-02-16 14:44:00,6,1979.37,295,15,0,Loyal Customers
17423.0,2011-10-24 13:36:00,2011-05-06 09:14:00,2,698.41,217,45,0,Others
17425.0,2011-11-20 15:30:00,2011-10-10 11:37:00,2,759.1700000000001,60,18,0,Potential Loyalist
17426.0,2011-12-01 18:07:00,2011-03-02 16:34:00,6,5037.26,281,7,0,Champions
17427.0,2011-09-29 11:29:00,2011-09-29 11:29:00,1,100.8,71,71,0,Others
17428.0,2011-12-09 09:45:00,2010-12-06 09:37:00,28,17256.85,368,0,0,Champions
17429.0,2011-08-03 13:22:00,2011-05-05 09:53:00,3,524.9200000000001,218,127,1,At Risk
17430.0,2011-11-07 09:24:00,2010-12-09 13:05:00,2,265.76,364,32,0,Potential Loyalist
17431.0,2011-01-30 14:36:00,2011-01-30 14:36:00,1,403.3,312,312,1,At Risk
17432.0,2011-11-21 17:33:00,2011-11-02 17:30:00,2,365.76,36,17,0,Potential Loyalist
17433.0,2011-09-12 14:24:00,2011-09-12 14:24:00,1,303.16,87,87,0,At Risk
17434.0,2011-12-07 13:16:00,2011-09-15 13:54:00,7,2373.82,84,1,0,Champions
17436.0,2011-12-08 12:30:00,2011-04-27 11:33:00,2,216.3,226,1,0,Potential Loyalist
17438.0,2011-03-31 10:26:00,2011-03-31 10:26:00,1,388.45000000000005,253,253,1,At Risk
17440.0,2011-07-06 11:54:00,2011-04-06 12:05:00,3,186.42000000000002,247,156,1,At Risk
17442.0,2011-11-03 09:17:00,2011-02-22 13:02:00,6,2248.56,289,36,0,Others
17443.0,2011-05-04 10:47:00,2011-05-04 10:47:00,1,534.24,219,219,1,At Risk
17444.0,2011-07-15 12:05:00,2011-06-20 09:04:00,3,2940.04,172,147,1,At Risk
17446.0,2011-06-16 10:42:00,2011-02-02 14:40:00,2,120.89999999999999,309,176,1,At Risk
17447.0,2011-10-30 14:18:00,2011-09-29 10:10:00,2,541.53,71,39,0,Others
17449.0,2011-12-07 16:56:00,2010-12-15 10:57:00,7,2520.86,359,1,0,Champions
17450.0,2011-12-01 13:29:00,2010-12-07 09:23:00,46,194550.79,367,7,0,Champions
17451.0,2011-12-08 15:02:00,2011-08-26 11:54:00,7,1721.4,105,0,0,Loyal Customers
17453.0,2011-11-22 09:42:00,2011-10-06 17:02:00,2,486.72,63,17,0,Potential Loyalist
17454.0,2011-05-31 13:58:00,2010-12-15 10:54:00,4,517.53,359,191,1,At Risk
17455.0,2011-05-20 12:31:00,2011-05-20 12:31:00,1,131.7,203,203,1,At Risk
17456.0,2010-12-09 15:23:00,2010-12-09 15:23:00,1,249.86,364,364,1,At Risk
17457.0,2011-08-05 12:48:00,2011-01-04 14:33:00,5,1737.7,338,126,1,At Risk
17458.0,2011-11-24 13:01:00,2011-11-24 13:01:00,1,316.5,14,14,0,Potential Loyalist
17459.0,2011-10-27 13:25:00,2011-10-10 17:00:00,2,657.3,59,42,0,Others
17460.0,2011-09-06 15:04:00,2010-12-01 16:24:00,6,622.4300000000001,372,93,1,At Risk
17461.0,2011-11-17 10:21:00,2011-11-10 12:01:00,3,757.46,29,22,0,Loyal Customers
17462.0,2011-10-10 13:56:00,2011-02-28 17:01:00,2,675.69,283,59,0,Others
17463.0,2011-11-23 13:40:00,2011-01-30 15:48:00,5,1896.41,312,15,0,Loyal Customers
17464.0,2011-07-04 13:19:00,2011-07-04 13:19:00,1,289.96000000000004,157,157,1,At Risk
17466.0,2011-11-29 13:15:00,2011-09-22 09:16:00,2,763.28,78,9,0,Potential Loyalist
17468.0,2011-11-29 15:33:00,2011-11-25 12:52:00,2,137.0,13,9,0,Potential Loyalist
17469.0,2011-11-23 13:15:00,2011-05-19 08:55:00,5,1870.97,204,15,0,Loyal Customers
17470.0,2011-10-26 12:42:00,2010-12-07 09:57:00,5,1125.07,367,44,0,Others
17472.0,2011-06-01 14:57:00,2011-02-13 14:40:00,3,710.29,298,190,1,At Risk
17475.0,2011-09-21 14:55:00,2011-09-21 14:55:00,1,194.37,78,78,0,At Risk
17480.0,2011-09-23 11:39:00,2011-09-23 11:39:00,1,511.82,77,77,0,At Risk
17481.0,2011-12-06 12:28:00,2011-09-07 09:57:00,4,1255.59,93,3,0,Loyal Customers
17483.0,2011-10-05 13:10:00,2011-06-09 19:40:00,3,414.04,182,64,0,Others
17486.0,2011-03-23 14:00:00,2011-03-23 14:00:00,1,396.87,260,260,1,At Risk
17489.0,2011-10-12 08:56:00,2011-05-11 11:34:00,2,376.64,212,58,0,Others
17490.0,2011-12-09 09:08:00,2011-06-16 09:15:00,7,2092.32,176,0,0,Champions
17491.0,2011-12-08 16:18:00,2010-12-07 12:18:00,10,3558.87,367,0,0,Champions
17492.0,2011-04-05 15:21:00,2011-04-05 15:21:00,1,374.57,247,247,1,At Risk
17495.0,2011-12-02 12:08:00,2011-11-01 12:06:00,2,497.56,38,7,0,Potential Loyalist
17496.0,2010-12-16 08:39:00,2010-12-16 08:39:00,1,271.05,358,358,1,At Risk
17498.0,2011-09-25 12:25:00,2011-09-25 12:25:00,1,272.21999999999997,75,75,0,At Risk
17499.0,2011-02-23 09:14:00,2011-02-23 09:14:00,1,622.88,289,289,1,At Risk
17500.0,2011-11-22 14:25:00,2011-11-10 09:08:00,3,1138.0,29,16,0,Loyal Customers
17501.0,2011-05-03 09:47:00,2011-05-03 09:46:00,2,288.6,220,220,1,At Risk
17502.0,2011-11-30 13:13:00,2011-11-10 16:39:00,4,689.1,28,8,0,Loyal Customers
17503.0,2011-12-07 09:18:00,2011-11-01 11:12:00,2,558.96,38,2,0,Potential Loyalist
17504.0,2011-05-17 12:59:00,2011-01-21 11:09:00,9,2997.03,322,205,1,At Risk
17505.0,2011-07-01 12:50:00,2011-05-18 09:01:00,2,1145.8400000000001,205,161,1,At Risk
17506.0,2011-09-25 11:39:00,2011-09-25 11:39:00,1,302.2,75,75,0,At Risk
17507.0,2011-03-23 11:48:00,2011-02-03 18:08:00,2,605.58,308,261,1,At Risk
17508.0,2011-03-04 08:10:00,2011-03-04 08:10:00,1,387.31,280,280,1,At Risk
17509.0,2011-10-13 10:26:00,2011-10-07 13:14:00,8,6115.14,62,57,0,Others
17510.0,2011-11-15 10:00:00,2011-11-15 10:00:00,1,308.48,24,24,0,Potential Loyalist
17511.0,2011-12-07 10:12:00,2010-12-01 10:19:00,31,91062.38,373,2,0,Champions
17512.0,2011-11-11 12:11:00,2011-02-11 12:22:00,10,2924.9900000000002,301,28,0,Loyal Customers
17513.0,2011-09-28 16:42:00,2011-09-28 16:42:00,1,513.2,71,71,0,Others
17514.0,2011-08-03 15:45:00,2011-08-03 15:45:00,1,208.65,127,127,1,At Risk
17515.0,2011-11-08 14:04:00,2011-01-25 14:33:00,4,639.02,317,30,0,Loyal Customers
17516.0,2011-11-24 16:51:00,2011-02-27 12:41:00,5,768.08,285,14,0,Loyal Customers
17517.0,2011-02-04 11:48:00,2011-02-04 11:48:00,1,153.94,308,308,1,At Risk
17519.0,2011-11-22 16:43:00,2010-12-06 15:18:00,6,1844.02,367,16,0,Loyal Customers
17520.0,2011-10-17 12:04:00,2011-10-17 12:04:00,1,546.81,53,53,0,Others
17521.0,2011-11-10 11:22:00,2011-05-24 15:14:00,3,723.21,198,29,0,Loyal Customers
17522.0,2011-12-08 12:31:00,2011-05-05 16:31:00,5,1070.71,217,1,0,Loyal Customers
17523.0,2011-11-28 13:20:00,2011-11-20 13:40:00,4,652.74,18,10,0,Loyal Customers
17524.0,2010-12-13 14:32:00,2010-12-13 14:32:00,1,145.0,360,360,1,At Risk
17525.0,2010-12-15 12:05:00,2010-12-15 12:05:00,1,422.7,359,359,1,At Risk
17526.0,2011-12-05 11:05:00,2010-12-09 12:20:00,4,1195.8999999999999,365,4,0,Loyal Customers
17527.0,2011-10-17 12:32:00,2011-05-05 13:43:00,4,939.37,217,53,0,Others
17528.0,2011-12-08 13:27:00,2011-09-29 13:04:00,8,3628.5,70,0,0,Champions
17530.0,2011-12-08 18:42:00,2010-12-09 20:01:00,10,2385.0,364,0,0,Champions
17531.0,2011-06-02 19:17:00,2011-06-02 19:17:00,1,296.7,189,189,1,At Risk
17534.0,2011-10-17 12:47:00,2011-10-17 12:47:00,1,223.36,53,53,0,Others
17535.0,2011-03-04 15:20:00,2011-03-04 15:20:00,1,164.4,279,279,1,At Risk
17536.0,2011-06-15 13:23:00,2011-06-15 13:23:00,1,76.5,176,176,1,At Risk
17537.0,2011-11-10 10:56:00,2011-02-09 13:37:00,2,897.62,302,29,0,Potential Loyalist
17538.0,2011-11-14 12:12:00,2011-11-14 12:12:00,1,98.42,25,25,0,Potential Loyalist
17540.0,2011-11-15 11:56:00,2011-01-27 14:35:00,2,578.9,315,24,0,Potential Loyalist
17542.0,2011-03-15 11:45:00,2011-03-15 11:45:00,1,170.75,269,269,1,At Risk
17545.0,2011-10-27 14:04:00,2011-10-27 13:48:00,3,645.96,42,42,0,Others
17548.0,2011-04-20 12:01:00,2011-04-20 12:01:00,1,103.3,233,233,1,At Risk
17549.0,2011-11-16 09:59:00,2011-10-19 10:05:00,2,148.86,51,23,0,Potential Loyalist
17550.0,2011-05-26 14:09:00,2011-04-10 15:19:00,3,267.16,242,196,1,At Risk
17551.0,2010-12-15 14:12:00,2010-12-15 14:12:00,1,306.84,358,358,1,At Risk
17552.0,2011-10-10 17:00:00,2010-12-02 18:45:00,4,930.41,371,59,0,Others
17553.0,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1487.6,129,129,1,At Risk
17554.0,2011-12-08 14:15:00,2011-07-14 20:01:00,5,1952.45,147,0,0,Loyal Customers
17555.0,2011-11-20 12:22:00,2011-01-09 12:31:00,2,483.26,334,19,0,Potential Loyalist
17556.0,2011-05-18 10:48:00,2011-05-18 10:48:00,1,157.9,205,205,1,At Risk
17557.0,2011-11-25 12:57:00,2011-09-19 14:23:00,3,541.46,80,13,0,Loyal Customers
17560.0,2011-09-06 09:18:00,2011-02-02 11:14:00,4,854.95,310,94,1,At Risk
17561.0,2011-11-20 12:53:00,2011-11-20 12:53:00,1,167.62,18,18,0,Potential Loyalist
17562.0,2011-11-25 14:21:00,2011-06-19 13:06:00,7,1122.38,172,13,0,Loyal Customers
17564.0,2011-11-15 13:27:00,2011-09-20 14:00:00,3,454.01,79,23,0,Loyal Customers
17566.0,2011-12-01 19:54:00,2011-11-14 13:42:00,2,901.21,24,7,0,Potential Loyalist
17567.0,2011-12-02 15:48:00,2010-12-02 15:18:00,8,4331.48,371,6,0,Champions
17569.0,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,331,331,1,At Risk
17571.0,2011-10-20 15:57:00,2011-02-14 15:15:00,4,1498.51,297,49,0,Others
17572.0,2011-09-29 17:53:00,2010-12-01 12:51:00,4,226.75000000000003,372,70,0,Others
17573.0,2011-11-10 13:01:00,2011-09-07 10:36:00,3,380.6,93,28,0,Loyal Customers
17574.0,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,242,242,1,At Risk
17576.0,2011-12-01 17:56:00,2010-12-09 16:57:00,19,3622.68,364,7,0,Champions
17578.0,2011-05-05 18:38:00,2011-05-05 18:38:00,1,143.45999999999998,217,217,1,At Risk
17579.0,2011-12-05 12:28:00,2011-06-13 14:12:00,3,448.90000000000003,178,4,0,Loyal Customers
17580.0,2011-04-01 12:41:00,2010-12-16 15:27:00,3,215.72,357,252,1,At Risk
17581.0,2011-12-09 12:21:00,2010-12-02 14:47:00,25,11045.04,371,0,0,Champions
17582.0,2011-04-17 13:18:00,2011-04-17 13:18:00,1,175.27,235,235,1,At Risk
17584.0,2011-12-02 17:12:00,2011-08-04 14:12:00,2,1242.3,126,6,0,Potential Loyalist
17585.0,2011-08-22 13:30:00,2011-01-05 15:09:00,4,1133.07,337,108,1,At Risk
17588.0,2011-08-31 13:37:00,2011-04-21 10:31:00,3,1240.2,232,99,1,At Risk
17589.0,2011-10-10 16:58:00,2011-04-13 13:47:00,4,2404.17,239,59,0,Others
17590.0,2011-12-07 12:55:00,2011-10-30 14:05:00,3,1479.22,39,1,0,Loyal Customers
17591.0,2011-09-27 13:42:00,2010-12-07 15:39:00,7,2225.9700000000003,366,72,0,At Risk
17593.0,2011-12-06 10:30:00,2010-12-22 10:29:00,5,3927.34,352,3,0,Loyal Customers
17594.0,2011-09-15 16:34:00,2011-03-30 10:32:00,2,993.1800000000001,254,84,0,At Risk
17595.0,2011-11-27 16:08:00,2011-11-02 16:19:00,2,388.79,36,11,0,Potential Loyalist
17596.0,2011-11-16 14:11:00,2010-12-06 12:34:00,7,2827.93,368,22,0,Loyal Customers
17597.0,2011-05-10 11:54:00,2011-05-10 11:54:00,1,2044.3700000000001,213,213,1,At Risk
17600.0,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,17,17,0,Potential Loyalist
17601.0,2011-04-14 18:02:00,2011-04-14 18:02:00,1,116.00999999999999,238,238,1,At Risk
17602.0,2011-12-07 13:53:00,2011-01-19 16:18:00,6,5102.97,323,1,0,Champions
17603.0,2011-09-22 14:18:00,2011-09-22 14:18:00,1,394.72,77,77,0,At Risk
17604.0,2011-05-06 13:43:00,2011-01-31 15:09:00,2,309.36,311,216,1,At Risk
17608.0,2011-11-06 13:06:00,2011-11-06 13:00:00,2,193.42,32,32,0,Potential Loyalist
17609.0,2011-10-30 12:28:00,2011-01-16 16:23:00,5,1112.22,326,40,0,Others
17611.0,2011-12-02 13:29:00,2010-12-13 13:52:00,15,3984.22,360,6,0,Champions
17612.0,2011-10-17 14:59:00,2011-02-15 10:40:00,6,2048.45,297,52,0,Others
17613.0,2011-11-17 10:51:00,2011-02-07 11:20:00,14,4559.150000000001,305,22,0,Loyal Customers
17614.0,2011-10-13 16:01:00,2011-10-13 16:01:00,1,390.07,56,56,0,Others
17615.0,2011-08-01 14:06:00,2011-05-01 15:33:00,3,329.6,221,129,1,At Risk
17616.0,2011-06-19 10:11:00,2010-12-07 10:04:00,3,571.1999999999999,367,173,1,At Risk
17618.0,2011-12-04 11:50:00,2010-12-12 16:05:00,3,971.58,361,5,0,Loyal Customers
17619.0,2011-01-31 14:18:00,2011-01-31 14:18:00,1,218.52,311,311,1,At Risk
17620.0,2011-10-11 12:08:00,2011-10-11 12:08:00,1,81.44,59,59,0,Others
17621.0,2011-11-18 17:11:00,2010-12-20 13:31:00,3,1379.9,353,20,0,Loyal Customers
17623.0,2011-11-07 11:32:00,2011-11-07 11:32:00,1,527.05,32,32,0,Potential Loyalist
17624.0,2011-11-25 10:52:00,2011-05-05 17:59:00,2,843.48,217,14,0,Potential Loyalist
17625.0,2011-11-21 13:36:00,2011-03-27 12:21:00,4,2047.0,257,17,0,Loyal Customers
17628.0,2011-09-19 15:21:00,2011-09-19 15:21:00,1,75.75,80,80,0,At Risk
17629.0,2011-12-04 10:56:00,2010-12-15 09:58:00,8,1814.1200000000001,359,5,0,Loyal Customers
17630.0,2011-06-23 11:58:00,2011-04-21 14:03:00,2,503.6,231,169,1,At Risk
17631.0,2011-12-08 09:47:00,2011-04-21 13:22:00,3,528.33,231,1,0,Loyal Customers
17633.0,2011-11-08 13:25:00,2011-08-11 15:43:00,4,1324.84,119,30,0,Loyal Customers
17634.0,2011-11-03 13:09:00,2011-01-06 12:45:00,9,2361.9700000000003,337,35,0,Others
17636.0,2011-11-20 14:40:00,2011-11-20 14:40:00,1,285.56,18,18,0,Potential Loyalist
17637.0,2011-11-08 12:51:00,2011-08-16 13:25:00,2,547.0600000000001,114,30,0,Potential Loyalist
17639.0,2011-03-08 15:22:00,2011-03-08 15:22:00,1,108.5,275,275,1,At Risk
17640.0,2011-09-14 09:13:00,2011-09-14 09:13:00,1,621.66,86,86,0,At Risk
17642.0,2011-08-12 09:11:00,2011-06-16 12:55:00,2,712.29,175,119,1,At Risk
17643.0,2010-12-01 14:38:00,2010-12-01 14:38:00,1,101.55,372,372,1,At Risk
17644.0,2011-12-08 13:43:00,2011-03-24 09:44:00,11,2895.64,260,0,0,Champions
17646.0,2011-05-04 13:17:00,2010-12-09 14:28:00,3,1008.39,364,218,1,At Risk
17647.0,2011-10-05 15:38:00,2011-10-05 15:38:00,1,133.06,64,64,0,Others
17648.0,2011-10-10 09:41:00,2011-04-04 10:29:00,4,1797.5,249,60,0,Others
